uid,school,gender,grade,age,like_games,games_2a,games_2b,games_2c,games_2d,games_2e,games_2f,games_2g,prof_3a,prof_3b,prof_3c,prof_3d,prof_3e,prof_3f,prof_3g,serving_guests,financial_decisions,chores_6a,chores_6b,chores_6c,chores_6d,chores_6e,chores_6f,chores_6g,social_7a,social_7b,social_7c,social_7d,social_7e,social_7f,social_7g,legal_marriage_age,freedom_9a,freedom_9b,freedom_9c,freedom_9d,freedom_9e,freedom_9f,cons_10a,cons_10b,cons_10c,cons_10d,cons_10e,cons_10f,cons_10g,early_pregnancy,child_helpline,aspirations
NKNDR19,JANATA VIDYALAY BHALUR,2,10,16,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,7,7,7,8,7,8,7,3,3,0,2,3,3,3,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
NKNDR20,JANATA VIDYALAY BHALUR,1,9,14,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,2,2,5,5,7,8,7,2,3,2,2,3,3,2,4,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
NKNDR21,JANATA VIDYALAY BHALUR,1,10,16,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,5,7,7,2,7,1,3,2,2,3,3,2,4,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1
NKNDR22,JANATA VIDYALAY BHALUR,1,8,13,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,5,7,7,8,7,0,3,2,2,3,3,2,4,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
NKNDR23,JANATA VIDYALAY BHALUR,2,8,13,1,3,3,3,3,3,3,1,3,2,3,3,3,3,3,2,1,6,6,8,1,7,1,7,3,3,0,2,3,3,0,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR24,JANATA VIDYALAY BHALUR,2,9,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,7,7,7,8,7,3,3,0,2,3,3,3,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR25,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,8,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,7,8,8,7,8,8,3,3,2,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR26,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,7,13,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,7,7,8,8,7,8,8,3,3,2,2,3,3,2,4,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
NKNDR27,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,8,14,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,7,8,8,7,8,8,3,3,2,2,3,3,2,4,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1
NKNDR28,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,1,10,16,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,6,2,7,2,6,2,7,3,3,2,2,1,1,2,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR29,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,7,13,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,6,7,8,8,7,8,8,3,3,2,2,3,3,3,4,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
NKNDR30,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,10,16,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,2,7,7,7,2,7,3,3,3,3,3,3,3,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
NKNDR31,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,5,11,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,7,8,8,2,2,8,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
NKNDR32,KARMVEER BHAURAV PATIL MADHYAMIK VIDYALAY SAKORE,2,10,16,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,6,2,2,7,2,8,3,3,2,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR33,MADHYMIK VIDYALAY MANDEER WADALI,2,9,14,1,3,3,3,1,2,3,3,3,1,3,2,3,3,1,2,1,2,8,0,8,2,2,1,1,1,2,2,2,1,2,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR34,MADHYMIK VIDYALAY MANDEER WADALI,1,9,14,1,3,0,1,1,3,0,1,3,2,3,3,3,3,3,2,3,2,2,7,8,7,1,1,3,1,0,3,3,0,0,4,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1
NKNDR35,MADHYMIK VIDYALAY MANDEER WADALI,2,8,13,1,3,3,3,0,1,0,2,3,0,2,2,1,0,3,2,1,2,2,1,1,2,1,8,1,1,2,2,2,1,2,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1
NKNDR36,MADHYMIK VIDYALAY MANDEER WADALI,1,8,14,1,3,2,3,3,3,2,3,3,2,3,3,3,3,3,4,3,2,6,5,2,8,8,8,2,1,0,3,3,3,2,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,1
NKNDR37,MADHYMIK VIDYALAY MANDEER WADALI,2,6,11,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,2,2,1,8,6,1,5,1,1,2,2,2,1,2,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,7,1
NKNDR38,MADHYMIK VIDYALAY MANDEER WADALI,1,7,12,1,3,2,3,3,3,1,1,3,2,3,3,3,3,3,4,3,2,2,7,7,7,8,8,3,0,0,0,3,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR39,MADHYMIK VIDYALAY MANDEER WADALI,2,10,16,1,3,0,3,2,3,3,0,1,2,3,3,3,3,3,7,3,6,6,5,8,6,1,1,2,1,2,2,3,3,2,4,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
NKNDR40,MADHYMIK VIDYALAY MANDEER WADALI,1,10,16,1,1,0,0,0,0,0,0,3,3,2,3,3,3,3,4,3,2,8,5,1,6,1,7,3,1,2,3,3,3,3,4,1,1,1,0,1,1,1,0,1,0,1,0,0,1,7,1
NKNDR41,MADHYAMIK VIDYAMANDIR VEHELGAON,1,9,15,1,3,3,3,3,3,3,0,3,2,3,3,3,3,3,4,1,2,2,7,7,2,8,7,3,1,2,3,3,3,2,4,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1
NKNDR42,MADHYAMIK VIDYAMANDIR VEHELGAON,1,9,15,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,1,2,2,7,8,2,1,5,3,3,2,3,3,3,3,4,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
NKNDR43,MADHYAMIK VIDYAMANDIR VEHELGAON,1,8,14,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,1,2,2,5,8,2,1,5,3,1,2,3,3,3,2,4,0,0,1,0,0,1,1,0,0,1,1,0,0,1,`,1
NKNDR44,MADHYAMIK VIDYAMANDIR VEHELGAON,2,9,15,1,3,3,3,3,3,3,3,3,7,7,7,7,7,2,7,3,3,2,2,3,3,2,7,3,3,2,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR45,MADHYAMIK VIDYAMANDIR VEHELGAON,2,8,14,1,3,3,14,3,3,3,3,3,3,3,3,3,3,3,4,3,7,6,2,7,5,8,8,3,3,0,0,3,0,0,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
NKNDR46,MADHYAMIK VIDYAMANDIR VEHELGAON,2,8,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,2,7,7,8,2,3,3,0,0,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
NKNDR47,MADHYAMIK VIDYAMANDIR VEHELGAON,2,9,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,7,7,7,7,8,7,3,3,2,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR48,MADHYAMIK VIDYAMANDIR VEHELGAON,1,9,15,1,3,0,3,3,1,0,0,1,2,1,1,2,1,3,1,1,2,2,1,2,2,1,1,0,0,2,2,0,1,2,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR49,JANATA MADHYAMIK VIDYALAY JATEGAN,2,10,16,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,4,6,6,1,7,8,8,8,3,1,0,0,3,3,0,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1
NKNDR50,JANATA MADHYAMIK VIDYALAY JATEGAN,1,10,16,1,3,0,1,1,3,3,1,1,2,3,0,2,3,2,2,3,2,2,5,7,6,1,8,3,3,0,1,3,3,2,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,7,1
NKNDR51,JANATA MADHYAMIK VIDYALAY JATEGAN,1,10,16,1,3,0,3,0,1,1,0,1,2,3,0,2,3,3,2,3,2,2,1,7,6,0,0,3,3,0,1,3,3,0,4,1,1,0,0,0,0,1,1,1,1,1,0,0,1,3,1
NKNDR52,JANATA MADHYAMIK VIDYALAY JATEGAN,1,10,16,1,3,2,3,1,3,1,1,3,2,3,3,3,3,1,4,3,2,2,5,7,7,2,2,3,1,2,1,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
NKNDR53,JANATA MADHYAMIK VIDYALAY JATEGAN,2,10,15,1,3,2,3,3,3,3,3,3,2,3,1,1,3,3,1,3,6,6,7,8,7,8,7,0,3,0,0,3,3,0,4,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1
NKNDR54,JANATA MADHYAMIK VIDYALAY JATEGAN,2,10,16,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,6,6,7,6,7,8,8,0,3,0,3,3,3,2,4,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
NKNDR55,JANATA MADHYAMIK VIDYALAY JATEGAN,2,10,15,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,2,2,1,1,2,8,8,3,1,0,0,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
NKNDR56,JANATA MADHYAMIK VIDYALAY JATEGAN,1,10,16,1,3,0,0,0,0,0,0,1,2,3,0,0,0,0,4,1,2,2,1,0,0,0,0,3,0,0,0,0,0,0,4,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
NKNDR57,JANATA MADHYAMIK VIDYALAY HISAWAL,1,8,14,1,3,3,3,3,0,3,0,3,2,3,3,3,3,3,2,3,8,2,7,7,0,8,8,1,1,2,2,2,3,2,4,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1
NKNDR58,JANATA MADHYAMIK VIDYALAY HISAWAL,2,8,14,1,3,2,3,3,3,3,1,3,3,3,3,1,3,3,4,1,6,6,1,8,6,0,8,0,1,2,2,0,1,2,4,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1
NKNDR59,JANATA MADHYAMIK VIDYALAY HISAWAL,2,8,14,1,3,2,3,3,3,3,1,3,2,3,1,3,3,3,2,3,2,2,1,2,2,1,1,3,1,2,2,2,3,2,4,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1
NKNDR60,JANATA MADHYAMIK VIDYALAY HISAWAL,2,9,15,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,2,8,6,8,1,2,1,2,2,1,1,2,4,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
NKNDR61,JANATA MADHYAMIK VIDYALAY HISAWAL,2,9,15,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,5,5,6,5,5,2,1,2,2,2,1,2,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1
NKNDR62,JANATA MADHYAMIK VIDYALAY HISAWAL,1,9,15,1,3,2,3,3,3,3,1,3,3,3,3,3,3,3,2,1,2,2,1,2,2,1,1,3,1,3,3,3,1,2,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
NKNDR63,JANATA MADHYAMIK VIDYALAY HISAWAL,1,9,15,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,8,2,8,8,8,8,5,3,1,3,3,3,1,2,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
