uid,school,gender,grade,age,like_games,games_2a,games_2b,games_2c,games_2d,games_2e,games_2f,games_2g,prof_3a,prof_3b,prof_3c,prof_3d,prof_3e,prof_3f,prof_3g,serving_guests,financial_decisions,chores_6a,chores_6b,chores_6c,chores_6d,chores_6e,chores_6f,chores_6g,social_7a,social_7b,social_7c,social_7d,social_7e,social_7f,social_7g,legal_marriage_age,freedom_9a,freedom_9b,freedom_9c,freedom_9d,freedom_9e,freedom_9f,cons_10a,cons_10b,cons_10c,cons_10d,cons_10e,cons_10f,cons_10g,early_pregnancy,child_helpline,aspirations
JGYWR06,F.R.PATIL SEC. SCH. MOHARALA,2,8,14,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,7,2,1,1,8,8,1,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JGYWR07,F.R.PATIL SEC. SCH. MOHARALA,2,9,14,1,3,3,3,3,3,3,3,3,2,3,3,3,3,1,2,3,4,2,5,8,2,8,4,3,1,0,3,3,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR08,F.R.PATIL SEC. SCH. MOHARALA,2,10,16,1,3,2,1,1,3,3,3,3,3,3,3,2,3,3,4,3,2,2,7,8,2,8,4,3,1,0,3,3,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR09,MADHYAMIK VIDYALAYA VADRI ,2,9,15,1,3,3,3,3,3,3,3,3,2,1,3,3,3,1,2,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR10,MADHYAMIK VIDYALAYA VADRI ,2,9,15,1,3,1,3,3,3,3,3,3,2,1,3,1,3,1,2,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR11,MADHYAMIK VIDYALAYA VADRI ,2,8,14,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,0,0,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
JGYWR12,MADHYAMIK VIDYALAYA VADRI ,2,10,16,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR13,MADHYAMIK VIDYALAYA VADRI ,1,9,15,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,4,3,2,2,5,8,2,8,4,3,3,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR14,MADHYAMIK VIDYALAYA VADRI ,1,10,16,1,3,1,3,3,3,3,3,3,2,3,3,1,3,3,4,3,2,2,5,8,2,8,4,3,3,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR15,MADHYAMIK VIDYALAYA VADRI ,1,10,16,1,3,1,3,3,2,3,3,3,2,1,3,1,3,1,4,3,2,2,5,8,2,8,4,1,2,3,3,1,2,1,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR16,MADHYAMIK VIDYALAYA VADRI ,1,8,14,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR17,MADHYAMIK VIDYALAYA KINGAON BK.,1,10,16,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR18,MADHYAMIK VIDYALAYA KINGAON BK.,1,9,15,1,3,0,1,0,3,2,0,3,3,3,3,3,3,3,7,3,6,6,1,1,6,1,1,0,0,0,0,0,3,0,4,0,1,1,1,0,0,1,0,1,0,0,0,0,1,3,1
JGYWR19,MADHYAMIK VIDYALAYA KINGAON BK.,1,8,14,1,3,0,1,0,0,2,0,3,3,3,3,3,3,3,2,3,6,6,1,1,6,1,1,3,3,3,0,3,3,0,4,1,0,0,1,1,0,1,0,1,0,1,0,0,1,3,1
JGYWR20,MADHYAMIK VIDYALAYA KINGAON BK.,1,9,15,1,3,0,1,0,3,2,0,3,3,3,3,3,3,3,2,3,6,6,1,1,6,1,1,3,0,0,3,0,3,0,4,0,1,1,1,0,0,1,0,1,0,1,0,0,1,3,1
JGYWR21,MADHYAMIK VIDYALAYA KINGAON BK.,2,10,16,1,3,1,3,3,3,3,3,3,2,1,3,3,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR22,MADHYAMIK VIDYALAYA KINGAON BK.,2,7,12,1,3,1,3,3,3,3,3,3,2,1,3,1,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR23,MADHYAMIK VIDYALAYA KINGAON BK.,2,9,14,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,7,7,6,7,7,6,1,0,3,0,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JGYWR24,MADHYAMIK VIDYALAYA KINGAON BK.,2,9,15,1,3,1,2,3,2,3,2,3,2,1,3,1,3,1,4,3,2,2,5,8,2,8,4,3,1,0,3,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
JGYWR25,NUTAN SEC. SCH. ANJALE,1,9,14,1,3,3,1,0,1,3,0,3,2,3,3,3,3,3,2,3,2,2,5,8,6,8,8,1,1,2,1,0,0,2,4,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
JGYWR26,NUTAN SEC. SCH. ANJALE,1,8,14,1,3,2,3,3,3,2,1,3,2,3,3,3,3,1,2,1,2,2,1,8,7,1,8,3,3,0,2,3,3,0,4,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
JGYWR27,NUTAN SEC. SCH. ANJALE,2,8,14,0,3,2,1,3,1,3,1,1,2,1,1,0,3,3,2,1,6,2,1,1,6,8,7,1,1,0,0,3,0,0,4,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1
JGYWR28,NUTAN SEC. SCH. ANJALE,1,7,13,1,3,2,3,3,3,3,1,3,2,3,3,1,3,3,6,3,2,2,1,1,2,1,8,3,3,0,2,3,3,0,4,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
JGYWR29,NUTAN SEC. SCH. ANJALE,1,10,16,1,3,3,3,3,3,3,1,3,2,3,3,3,3,3,2,3,2,2,1,1,2,1,8,3,3,0,2,3,3,0,4,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1
JGYWR30,NUTAN SEC. SCH. ANJALE,2,10,15,1,3,2,3,3,3,3,3,3,2,1,1,2,3,1,2,3,6,6,1,4,7,8,8,1,1,2,2,1,1,2,4,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
JGYWR31,NUTAN SEC. SCH. ANJALE,2,9,14,1,3,0,3,0,0,3,0,3,2,3,3,3,3,3,2,3,6,7,7,4,7,8,4,3,3,3,0,0,3,0,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
JGYWR32,NUTAN SEC. SCH. ANJALE,2,7,12,1,1,0,1,0,0,1,0,3,2,1,1,0,2,3,1,4,2,2,1,4,2,0,1,1,1,2,0,0,0,0,4,1,1,0,0,0,1,1,0,1,1,1,0,0,1,3,1
JGYWR33,L.M. PATIL VIDYALAYA RAJORE,1,10,16,1,3,2,1,1,1,2,2,3,3,3,3,3,3,3,1,3,6,2,1,8,7,1,1,3,3,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
JGYWR34,L.M. PATIL VIDYALAYA RAJORE,1,10,16,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,6,6,1,8,6,8,1,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,1
JGYWR35,L.M. PATIL VIDYALAYA RAJORE,1,9,15,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,2,1,8,4,8,1,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
JGYWR36,L.M. PATIL VIDYALAYA RAJORE,2,9,14,1,3,3,3,3,1,3,2,3,2,1,1,2,3,3,1,3,4,2,1,8,7,1,1,2,2,2,3,2,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
JGYWR37,L.M. PATIL VIDYALAYA RAJORE,2,9,15,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,4,8,4,4,4,4,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
JGYWR38,L.M. PATIL VIDYALAYA RAJORE,1,9,15,1,3,3,3,1,1,2,2,3,3,3,3,3,3,3,6,3,2,2,1,8,7,4,4,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
JGYWR39,L.M. PATIL VIDYALAYA RAJORE,1,9,15,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,6,8,4,4,7,4,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1
